1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	1
24	3
25	5
26	7
27	11
28	12
29	10
30	14
31	15
32	19
33	5
34	7
35	6
36	10
37	4
38	7
39	7
40	3
41	5
42	10
43	12
44	30
45	18
46	39
47	59
48	66
49	88
50	109
51	129
52	168
53	173
54	206
55	266
56	280
57	297
58	298
59	334
60	372
61	342
62	358
63	352
64	332
65	290
66	282
67	285
68	253
69	219
70	229
71	177
72	174
73	172
74	147
75	140
76	143
77	126
78	125
79	108
80	113
81	122
82	118
83	107
84	73
85	71
86	98
87	72
88	54
89	75
90	58
91	66
92	50
93	54
94	66
95	54
96	59
97	42
98	49
99	41
100	41
101	51
102	40
103	30
104	36
105	45
106	35
107	44
108	33
109	39
110	40
111	27
112	26
113	31
114	30
115	31
116	35
117	25
118	32
119	29
120	31
121	23
122	33
123	22
124	26
125	18
126	36
127	31
128	34
129	24
130	21
131	32
132	19
133	32
134	23
135	21
136	29
137	29
138	26
139	18
140	20
141	32
142	33
143	25
144	29
145	23
146	16
147	21
148	24
149	28
150	24
151	24
152	24
153	21
154	21
155	20
156	17
157	22
158	20
159	25
160	22
161	18
162	25
163	17
164	22
165	23
166	31
167	28
168	22
169	18
170	22
171	26
172	19
173	16
174	21
175	26
176	31
177	25
178	20
179	19
180	24
181	16
182	22
183	9
184	13
185	20
186	14
187	17
188	16
189	22
190	23
191	16
192	16
193	15
194	25
195	16
196	19
197	17
198	17
199	20
200	18
201	33
202	28
203	20
204	19
205	12
206	17
207	15
208	18
209	19
210	12
211	15
212	22
213	25
214	22
215	25
216	19
217	18
218	17
219	15
220	15
221	16
222	19
223	18
224	22
225	13
226	16
227	11
228	19
229	20
230	18
231	11
232	10
233	28
234	16
235	23
236	16
237	19
238	13
239	18
240	17
241	24
242	16
243	23
244	16
245	13
246	11
247	19
248	18
249	10
250	10
251	16
252	14
253	17
254	21
255	16
256	14
257	16
258	14
259	18
260	13
261	16
262	20
263	17
264	13
265	11
266	15
267	21
268	19
269	10
270	15
271	19
272	21
273	15
274	11
275	14
276	11
277	17
278	19
279	13
280	15
281	22
282	23
283	16
284	19
285	12
286	15
287	21
288	18
289	21
290	18
291	8
292	16
293	13
294	13
295	18
296	17
297	15
298	10
299	12
300	18
301	14
302	15
303	10
304	16
305	16
306	18
307	20
308	11
309	16
310	13
311	12
312	15
313	13
314	11
315	9
316	21
317	14
318	19
319	13
320	15
321	7
322	16
323	8
324	15
325	7
326	13
327	18
328	14
329	17
330	19
331	15
332	10
333	20
334	15
335	11
336	16
337	9
338	14
339	14
340	5
341	14
342	9
343	19
344	10
345	21
346	16
347	10
348	11
349	13
350	26
351	13
352	18
353	12
354	13
355	12
356	20
357	15
358	16
359	13
360	10
361	19
362	11
363	9
364	11
365	18
366	13
367	10
368	11
369	22
370	17
371	18
372	19
373	15
374	15
375	7
376	15
377	13
378	10
379	13
380	15
381	10
382	15
383	12
384	12
385	17
386	11
387	14
388	6
389	11
390	10
391	14
392	7
393	16
394	8
395	17
396	9
397	10
398	15
399	9
400	10
401	18
402	10
403	6
404	13
405	7
406	9
407	11
408	17
409	14
410	14
411	9
412	15
413	11
414	12
415	13
416	12
417	9
418	12
419	7
420	6
421	12
422	8
423	9
424	7
425	11
426	8
427	16
428	10
429	10
430	13
431	8
432	10
433	12
434	10
435	9
436	6
437	13
438	15
439	8
440	17
441	16
442	12
443	12
444	15
445	9
446	15
447	7
448	8
449	13
450	5
451	10
452	14
453	9
454	13
455	17
456	14
457	9
458	16
459	12
460	16
461	11
462	12
463	15
464	10
465	13
466	8
467	12
468	5
469	9
470	10
471	15
472	17
473	12
474	15
475	19
476	11
477	6
478	13
479	11
480	16
481	12
482	15
483	13
484	13
485	7
486	11
487	11
488	8
489	8
490	9
491	12
492	10
493	15
494	9
495	12
496	14
497	12
498	13
499	10
500	14
501	8
502	19680
