40	0
40	0
120	0
200	0
280	0
360	0
440	0
520	0
600	0
680	0
760	0
840	0
920	0
1000	0
1080	0
1160	0
1240	0
1320	0
1400	0
1480	0
1560	0
1640	0
1720	1
1800	3
1880	5
1960	7
2040	11
2120	12
2200	10
2280	14
2360	15
2440	19
2520	5
2600	7
2680	6
2760	10
2840	4
2920	7
3000	7
3080	3
3160	5
3240	10
3320	12
3400	30
3480	18
3560	39
3640	59
3720	66
3800	88
3880	109
3960	129
4040	168
4120	173
4200	206
4280	266
4360	280
4440	297
4520	298
4600	334
4680	372
4760	342
4840	358
4920	352
5000	332
5080	290
5160	282
5240	285
5320	253
5400	219
5480	229
5560	177
5640	174
5720	172
5800	147
5880	140
5960	143
6040	126
6120	125
6200	108
6280	113
6360	122
6440	118
6520	107
6600	73
6680	71
6760	98
6840	72
6920	54
7000	75
7080	58
7160	66
7240	50
7320	54
7400	66
7480	54
7560	59
7640	42
7720	49
7800	41
7880	41
7960	51
8040	40
8120	30
8200	36
8280	45
8360	35
8440	44
8520	33
8600	39
8680	40
8760	27
8840	26
8920	31
9000	30
9080	31
9160	35
9240	25
9320	32
9400	29
9480	31
9560	23
9640	33
9720	22
9800	26
9880	18
9960	36
10040	31
10120	34
10200	24
10280	21
10360	32
10440	19
10520	32
10600	23
10680	21
10760	29
10840	29
10920	26
11000	18
11080	20
11160	32
11240	33
11320	25
11400	29
11480	23
11560	16
11640	21
11720	24
11800	28
11880	24
11960	24
12040	24
12120	21
12200	21
12280	20
12360	17
12440	22
12520	20
12600	25
12680	22
12760	18
12840	25
12920	17
13000	22
13080	23
13160	31
13240	28
13320	22
13400	18
13480	22
13560	26
13640	19
13720	16
13800	21
13880	26
13960	31
14040	25
14120	20
14200	19
14280	24
14360	16
14440	22
14520	9
14600	13
14680	20
14760	14
14840	17
14920	16
15000	22
15080	23
15160	16
15240	16
15320	15
15400	25
15480	16
15560	19
15640	17
15720	17
15800	20
15880	18
15960	33
16040	28
16120	20
16200	19
16280	12
16360	17
16440	15
16520	18
16600	19
16680	12
16760	15
16840	22
16920	25
17000	22
17080	25
17160	19
17240	18
17320	17
17400	15
17480	15
17560	16
17640	19
17720	18
17800	22
17880	13
17960	16
18040	11
18120	19
18200	20
18280	18
18360	11
18440	10
18520	28
18600	16
18680	23
18760	16
18840	19
18920	13
19000	18
19080	17
19160	24
19240	16
19320	23
19400	16
19480	13
19560	11
19640	19
19720	18
19800	10
19880	10
19960	16
20040	14
20120	17
20200	21
20280	16
20360	14
20440	16
20520	14
20600	18
20680	13
20760	16
20840	20
20920	17
21000	13
21080	11
21160	15
21240	21
21320	19
21400	10
21480	15
21560	19
21640	21
21720	15
21800	11
21880	14
21960	11
22040	17
22120	19
22200	13
22280	15
22360	22
22440	23
22520	16
22600	19
22680	12
22760	15
22840	21
22920	18
23000	21
23080	18
23160	8
23240	16
23320	13
23400	13
23480	18
23560	17
23640	15
23720	10
23800	12
23880	18
23960	14
24040	15
24120	10
24200	16
24280	16
24360	18
24440	20
24520	11
24600	16
24680	13
24760	12
24840	15
24920	13
25000	11
25080	9
25160	21
25240	14
25320	19
25400	13
25480	15
25560	7
25640	16
25720	8
25800	15
25880	7
25960	13
26040	18
26120	14
26200	17
26280	19
26360	15
26440	10
26520	20
26600	15
26680	11
26760	16
26840	9
26920	14
27000	14
27080	5
27160	14
27240	9
27320	19
27400	10
27480	21
27560	16
27640	10
27720	11
27800	13
27880	26
27960	13
28040	18
28120	12
28200	13
28280	12
28360	20
28440	15
28520	16
28600	13
28680	10
28760	19
28840	11
28920	9
29000	11
29080	18
29160	13
29240	10
29320	11
29400	22
29480	17
29560	18
29640	19
29720	15
29800	15
29880	7
29960	15
30040	13
30120	10
30200	13
30280	15
30360	10
30440	15
30520	12
30600	12
30680	17
30760	11
30840	14
30920	6
31000	11
31080	10
31160	14
31240	7
31320	16
31400	8
31480	17
31560	9
31640	10
31720	15
31800	9
31880	10
31960	18
32040	10
32120	6
32200	13
32280	7
32360	9
32440	11
32520	17
32600	14
32680	14
32760	9
32840	15
32920	11
33000	12
33080	13
33160	12
33240	9
33320	12
33400	7
33480	6
33560	12
33640	8
33720	9
33800	7
33880	11
33960	8
34040	16
34120	10
34200	10
34280	13
34360	8
34440	10
34520	12
34600	10
34680	9
34760	6
34840	13
34920	15
35000	8
35080	17
35160	16
35240	12
35320	12
35400	15
35480	9
35560	15
35640	7
35720	8
35800	13
35880	5
35960	10
36040	14
36120	9
36200	13
36280	17
36360	14
36440	9
36520	16
36600	12
36680	16
36760	11
36840	12
36920	15
37000	10
37080	13
37160	8
37240	12
37320	5
37400	9
37480	10
37560	15
37640	17
37720	12
37800	15
37880	19
37960	11
38040	6
38120	13
38200	11
38280	16
38360	12
38440	15
38520	13
38600	13
38680	7
38760	11
38840	11
38920	8
39000	8
39080	9
39160	12
39240	10
39320	15
39400	9
39480	12
39560	14
39640	12
39720	13
39800	10
39880	14
39960	8
40040	19680
