40	0
40	0
120	0
200	0
280	0
360	0
440	0
520	0
600	0
680	0
760	0
840	0
920	0
1000	0
1080	0
1160	0
1240	0
1320	0
1400	0
1480	0
1560	1
1640	0
1720	5
1800	3
1880	6
1960	19
2040	22
2120	18
2200	28
2280	21
2360	12
2440	11
2520	14
2600	7
2680	2
2760	1
2840	4
2920	3
3000	17
3080	22
3160	33
3240	55
3320	97
3400	136
3480	183
3560	268
3640	303
3720	386
3800	442
3880	492
3960	562
4040	696
4120	707
4200	761
4280	759
4360	720
4440	676
4520	643
4600	542
4680	443
4760	401
4840	363
4920	311
5000	244
5080	224
5160	200
5240	203
5320	176
5400	178
5480	178
5560	159
5640	145
5720	140
5800	123
5880	129
5960	146
6040	151
6120	115
6200	130
6280	112
6360	99
6440	108
6520	94
6600	98
6680	74
6760	89
6840	92
6920	88
7000	84
7080	57
7160	59
7240	51
7320	55
7400	73
7480	71
7560	65
7640	50
7720	58
7800	54
7880	52
7960	40
8040	49
8120	52
8200	43
8280	40
8360	53
8440	52
8520	56
8600	58
8680	45
8760	46
8840	43
8920	47
9000	43
9080	48
9160	39
9240	53
9320	45
9400	34
9480	39
9560	50
9640	51
9720	35
9800	49
9880	34
9960	48
10040	46
10120	32
10200	43
10280	21
10360	37
10440	43
10520	39
10600	28
10680	35
10760	36
10840	35
10920	28
11000	32
11080	37
11160	29
11240	35
11320	22
11400	26
11480	34
11560	36
11640	37
11720	34
11800	30
11880	38
11960	25
12040	32
12120	41
12200	36
12280	28
12360	28
12440	37
12520	29
12600	43
12680	30
12760	23
12840	27
12920	26
13000	36
13080	38
13160	27
13240	36
13320	36
13400	27
13480	37
13560	36
13640	29
13720	40
13800	23
13880	17
13960	34
14040	28
14120	30
14200	27
14280	34
14360	20
14440	27
14520	29
14600	41
14680	28
14760	24
14840	34
14920	21
15000	31
15080	17
15160	26
15240	30
15320	22
15400	24
15480	21
15560	32
15640	25
15720	23
15800	36
15880	32
15960	20
16040	25
16120	30
16200	24
16280	28
16360	20
16440	32
16520	20
16600	28
16680	20
16760	25
16840	36
16920	38
17000	28
17080	27
17160	30
17240	24
17320	28
17400	32
17480	29
17560	25
17640	26
17720	27
17800	26
17880	26
17960	26
18040	31
18120	19
18200	23
18280	22
18360	24
18440	24
18520	21
18600	27
18680	23
18760	18
18840	34
18920	28
19000	18
19080	28
19160	29
19240	28
19320	23
19400	24
19480	22
19560	28
19640	18
19720	12
19800	17
19880	29
19960	27
20040	17
20120	26
20200	24
20280	29
20360	24
20440	26
20520	27
20600	23
20680	32
20760	31
20840	25
20920	19
21000	13
21080	33
21160	18
21240	23
21320	29
21400	26
21480	24
21560	24
21640	17
21720	26
21800	16
21880	24
21960	27
22040	25
22120	29
22200	17
22280	26
22360	20
22440	23
22520	28
22600	29
22680	28
22760	21
22840	19
22920	17
23000	24
23080	28
23160	28
23240	17
23320	20
23400	24
23480	23
23560	25
23640	17
23720	17
23800	22
23880	26
23960	23
24040	27
24120	21
24200	20
24280	25
24360	17
24440	26
24520	20
24600	21
24680	25
24760	24
24840	14
24920	23
25000	25
25080	20
25160	22
25240	20
25320	22
25400	22
25480	27
25560	24
25640	23
25720	22
25800	12
25880	22
25960	16
26040	24
26120	14
26200	14
26280	15
26360	26
26440	22
26520	25
26600	23
26680	17
26760	20
26840	17
26920	22
27000	27
27080	19
27160	19
27240	19
27320	24
27400	16
27480	17
27560	19
27640	17
27720	20
27800	20
27880	20
27960	14
28040	21
28120	19
28200	26
28280	17
28360	15
28440	15
28520	20
28600	18
28680	19
28760	15
28840	12
28920	15
29000	20
29080	25
29160	21
29240	24
29320	15
29400	15
29480	16
29560	20
29640	22
29720	16
29800	13
29880	20
29960	19
30040	21
30120	17
30200	8
30280	16
30360	20
30440	30
30520	19
30600	25
30680	21
30760	17
30840	20
30920	19
31000	18
31080	11
31160	18
31240	13
31320	20
31400	11
31480	17
31560	18
31640	17
31720	11
31800	22
31880	14
31960	15
32040	14
32120	22
32200	15
32280	13
32360	26
32440	27
32520	23
32600	21
32680	27
32760	11
32840	18
32920	20
33000	13
33080	11
33160	12
33240	15
33320	24
33400	14
33480	15
33560	20
33640	18
33720	14
33800	19
33880	18
33960	13
34040	23
34120	18
34200	21
34280	9
34360	14
34440	18
34520	16
34600	11
34680	13
34760	21
34840	19
34920	18
35000	13
35080	23
35160	23
35240	19
35320	13
35400	15
35480	9
35560	12
35640	21
35720	13
35800	18
35880	17
35960	15
36040	20
36120	12
36200	22
36280	28
36360	17
36440	17
36520	19
36600	21
36680	19
36760	18
36840	18
36920	19
37000	20
37080	21
37160	10
37240	19
37320	19
37400	17
37480	19
37560	12
37640	15
37720	18
37800	14
37880	14
37960	17
38040	14
38120	21
38200	18
38280	19
38360	15
38440	13
38520	18
38600	15
38680	13
38760	13
38840	18
38920	12
39000	13
39080	17
39160	18
39240	15
39320	10
39400	15
39480	13
39560	18
39640	26
39720	11
39800	13
39880	13
39960	20
40040	26527
